artist,song,name,sentence,upos,xpos,dep_rel,earliest,highestRank,year,posCorrection,NaP,last,compound
Hooters,All You Zombies,Moses,Holy Moses on the mountain,NOUN,NNS,root,5616,58,1985,,,,
Hooters,All You Zombies,Noah,"No one ever spoke to Noah,",PROPN,NNP,obl,5616,58,1985,,,,
Hooters,All You Zombies,Noah,"Only Noah saw it comin',",PROPN,NNP,nsubj,5616,58,1985,,,,
Hooters,And We Danced,Johnny,"She was hangin' on Johnny , he was holdin' on tight",PROPN,NNP,obl,5700,21,1985,,,,
Hooters,Johnny B,Johnny,The Hooters - Johnny be,PROPN,NNP,appos,6407,61,1987,,,,
Hooters,Johnny B,Johnny,But Johnny my friend she's not what she seems,PROPN,NNP,nsubj,6407,61,1987,,,,
Hooters,Johnny B,Johnny,Johnny be how much there is to see,PROPN,NNP,nsubj,6407,61,1987,,,,
Hooters,Johnny B,Johnny,Oh why can't you see oh Johnny be,PROPN,NNP,obj,6407,61,1987,,,,
Hooters,Johnny B,Johnny,And when she calls your name my sweet Johnny be,PROPN,NNP,appos,6407,61,1987,,,,
Hot Boys,I Need A Hot Girl,Baby,Baby just don't stop,ADV,RB,advmod,11006,65,2000,PROPN,,,
Hot Boys,I Need A Hot Girl,Baby,Baby work on that hol,ADJ,JJ,amod,11006,65,2000,PROPN,,,
Hot Boys,I Need A Hot Girl,Wayne,Lil' Wayne on fire I'll smash on your boo before a hot girl bang,PROPN,NNP,flat,11006,65,2000,,,,
Hot Chelle Rae Featuring New Boyz,I Like It Like That,Miley,I'm just tryin' to chill with Miley at the hookah bar,PROPN,NNP,obl,15269,28,2011,,,,
Hot Chocolate,Don't Stop It Now,Baby,Baby your sweet sweet kind of love I've got to have it.,ADP,IN,case,2298,42,1976,PROPN,,,
Hot Chocolate,Emma,Emma,Emma was a star in ev'ryone's eyes.,PROPN,NNP,nsubj,1864,8,1975,,,,
Hot Chocolate,Emma,Emma,Emma,PROPN,NNP,root,1864,8,1975,,,,
Hot Chocolate,Emma,Emma,Emma,PROPN,NNP,root,1864,8,1975,,,,
Hot Chocolate,Emma,Emma,Emma would go out searching for that play,PROPN,NNP,nsubj,1864,8,1975,,,,
Hot Chocolate,Emma,Emma,Emma,PROPN,NNP,root,1864,8,1975,,,,
House Of Pain,Jump Around,Arnold,"Or better yet a Terminator, like Arnold Schwarzanegger",PROPN,NNP,compound,8213,3,1992,,,,
House Of Pain,Jump Around,Dakota,Dakota!,PROPN,NNP,root,8213,3,1992,,,,
House Of Pain,Jump Around,Dawn,Put out your head and then you wake up in the Dawn of the Dead,PROPN,NNP,obl,8213,3,1992,remove,,,
House Of Pain,Jump Around,Joe,"Yo, this is dedicated.. to Joe.. DeBerg..",PROPN,NNP,obl,8213,3,1992,,,,
House Of Pain,Jump Around,John,I'll serve your ass like John McEnroe,PROPN,NNP,nmod,8213,3,1992,,,,
House Of Pain,On Point,Calvin,Calvin Klein's no friend of mine,PROPN,NNP,nmod:poss,8976,85,1994,,,,
House Of Pain,On Point,David,stating up the Harley David - son,PROPN,NNP,flat,8976,85,1994,,,TRUE,
House Of Pain,On Point,Harley,stating up the Harley David - son,PROPN,NNP,compound,8976,85,1994,,motorcycle,,
House Of Pain,On Point,Joe,Well it ain't Joe the writer,VERB,VB,root,8976,85,1994,PROPN,,,
House Of Pain,On Point,Steven,So get a grip like Steven Tyler,PROPN,NNP,nmod,8976,85,1994,,,,
House Of Pain,On Point,Tyler,So get a grip like Steven Tyler,PROPN,NNP,flat,8976,85,1994,,,TRUE,
House Of Pain,Shamrocks And Shenanigans (Boom Shalock Lock Boom),Brady,Is it Erica Boyare or Marcia Brady?,PROPN,NNP,conj,8381,65,1992,,,TRUE,
House Of Pain,Shamrocks And Shenanigans (Boom Shalock Lock Boom),Erica,Is it Erica Boyare or Marcia Brady?,PROPN,NNP,root,8381,65,1992,,,,
House Of Pain,Shamrocks And Shenanigans (Boom Shalock Lock Boom),King,"I kicks the flava, like Steven King writes horror",PROPN,NNP,flat,8381,65,1992,,,TRUE,
House Of Pain,Shamrocks And Shenanigans (Boom Shalock Lock Boom),Marcia,Is it Erica Boyare or Marcia Brady?,PROPN,NNP,compound,8381,65,1992,,,,
House Of Pain,Shamrocks And Shenanigans (Boom Shalock Lock Boom),Steven,"I kicks the flava, like Steven King writes horror",PROPN,NNP,nsubj,8381,65,1992,,,,
Howard Hewett,Show Me,Baby,"Baby, please, please let me know",PROPN,NNP,vocative,7450,62,1990,,,,
Howard Hewett,Show Me,Candy,"Candy, flowers, priceless pearls",INTJ,UH,discourse,7450,62,1990,,,,
Hoyt Axton,When The Morning Comes,Carolina,"So it's goodbye Carolina,",PROPN,NNP,root,1612,54,1974,,state,,
Huey,Pop Lock And Drop It,Neva,"Neva mind, neva mind",INTJ,UH,discourse,13582,85,2007,,,,
Huey,Pop Lock And Drop It,Neva,"Neva mind, neva mind",INTJ,UH,discourse,13582,85,2007,,,,
Huey,"Pop, Lock & Drop It",Neva,"Neva mind, neva mind",INTJ,UH,discourse,13596,6,2007,,,,
Huey,"Pop, Lock & Drop It",Neva,"Neva mind, neva mind",INTJ,UH,discourse,13596,6,2007,,,,
Huey Lewis & The News,Hope You Love Me Like You Say You Do,Hope,Hope you love me like you say I do,VERB,VBP,root,4517,36,1982,,,,
Huey Lewis & The News,Hope You Love Me Like You Say You Do,Hope,Hope you love me,VERB,VBP,root,4517,36,1982,,,,
Humble Pie,Hot 'N' Nasty,Joe,"Oh hey Joe, don't forget to shake it",PROPN,NNP,vocative,856,52,1972,,,,
Humble Pie,Hot 'N' Nasty,Mercy,Mercy,PROPN,NNP,root,856,52,1972,,,,
Humble Pie,Hot 'N' Nasty,Mercy,Who that sayin' Mercy?,PROPN,NNP,appos,856,52,1972,,,,
Humble Pie,I Don't Need No Doctor,Baby,"Baby, please",PROPN,NNP,root,632,73,1971,,,,
Hunter Hayes,Somebody's Heartbreak,Baby,Baby be mine,ADV,RB,advmod,15682,54,2012,,,,
Hunter Hayes,Somebody's Heartbreak,Baby,Baby be mine,ADV,RB,advmod,15682,54,2012,,,,
Hunter Hayes,Somebody's Heartbreak,Baby,"Baby, be mine",PROPN,NNP,vocative,15682,54,2012,,,,
Hunter Hayes,Somebody's Heartbreak,Baby,"Baby, baby, baby be mine, all mine",PROPN,NNP,root,15682,54,2012,,,,
Hunter Hayes,Wanted,Baby,Baby I wanna make you feel wanted,SCONJ,IN,mark,15472,16,2012,PROPN,,,
Hunter Hayes Featuring Jason Mraz,Everybody's Got Somebody But Me,Juliet,It's like a casting call for 'Romeo and Juliet',PROPN,NNP,conj,16032,77,2013,,,,
Hunter Hayes Featuring Jason Mraz,Everybody's Got Somebody But Me,Romeo,It's like a casting call for 'Romeo and Juliet',PROPN,NNP,nmod,16032,77,2013,,,,
Hurricane Chris,A Bay Bay,Louis,"Louis Vuitton brown white, and yellow",PROPN,NNP,compound,13687,7,2007,,brand,,
Hurricane Smith,"Oh, Babe, What Would You Say?",Baby,"Cause oh, Baby I know",PROPN,NNP,compound,1066,3,1972,,,,
Hurricane Smith,"Oh, Babe, What Would You Say?",Baby,"Yes oh, Baby I know",PROPN,NNP,compound,1066,3,1972,,,,
"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",Memories Back Then,Armani,She fall for Armani,PROPN,NNP,obl,15836,88,2013,,brand,,
"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",Memories Back Then,Carlo,A new Monte Carlo that cruise,ADP,IN,case,15836,88,2013,,,,
"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",Memories Back Then,Jay,Jay 3-0-5 had gave me high five,PROPN,NNP,nsubj,15836,88,2013,,,,
"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",Memories Back Then,Kendrick,You said I won't ride until Kendrick drive,PROPN,NNP,nsubj,15836,88,2013,,,,
"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",Memories Back Then,Monte,A new Monte Carlo that cruise,PROPN,NNP,root,15836,88,2013,,place - Monte Carlo,,
I LOVE MAKONNEN Featuring Drake,Tuesday,Molly,"I'm doing my stance, you know my Molly pink",PROPN,NNP,obj,16354,12,2014,,drug,,
I Prevail,Blank Space,Cherry,"Cherry lips, crystal skies",DET,DT,det,16459,90,2015,,,,
I Prevail,Blank Space,King,"You're the Queen, baby, I'm your King.",NOUN,NN,conj,16459,90,2015,,,,
I Prevail,Blank Space,Queen,"You're the Queen, baby, I'm your King.",PROPN,NNP,root,16459,90,2015,remove,,,
I Prevail,Blank Space,Rose,Rose garden filled with thorns,VERB,VB,root,16459,90,2015,,,,
Ian Hunter,Just Another Night,Joe,"Hey now, Papa Joe,",PROPN,NNP,flat,3509,68,1979,,,,
Ice Cube,It Was A Good Day,Joe,Seven even back do' little Joe,PROPN,NNP,root,8465,15,1993,,,,
Ice Cube,It Was A Good Day,Kim,I got a beep from Kim and she can fuck all night,PROPN,NNP,obl,8465,15,1993,,,,
Ice Cube,Really Doe,Betsy,Got the shit sewed up like Betsy Ross,PROPN,NNP,compound,8745,54,1993,,,,
Ice Cube,Really Doe,Jack,"Do-Wah-Diddy, far from New Jack City",PROPN,NNP,compound,8745,54,1993,,place,,
Ice Cube,Really Doe,Jerome,Bust a cap like Jerome on Martin,PROPN,NNP,nmod,8745,54,1993,,,,
Ice Cube,Really Doe,Kennedy,And they treat me like I just shot a Kennedy,PROPN,obj,NA,8745,54,1993,,,,
Ice Cube,Really Doe,Martin,Bust a cap like Jerome on Martin,PROPN,NNP,nmod,8745,54,1993,,,,
Ice Cube,Really Doe,Queen,Deputy bitch thinks she's the Queen Bee,PROPN,NNP,compound,8745,54,1993,remove,,,
Ice Cube,Really Doe,Ross,Got the shit sewed up like Betsy Ross,PROPN,NNP,obl,8745,54,1993,,,TRUE,
Ice Cube,Really Doe,Stacey,Don't want to be a felon like Stacey Koon,PROPN,NNP,nmod,8745,54,1993,,,,
Ice Cube,Why We Thugs,Russell,"The projects, thank god for Russell Simmons",PROPN,NNP,compound,13323,92,2006,,,,
Ice Cube,Wicked,April,April 29th was power to the people,PROPN,NNP,compound,8360,55,1992,,month,,
Ice Cube,Wicked,Darryl,Doin Darryl Gates but is Willie Williams,PROPN,NNP,flat,8360,55,1992,,,,
Ice Cube,Wicked,Dave,We'll have to break his ass up like Super Dave,PROPN,NNP,obl,8360,55,1992,,,,
Ice Cube,Wicked,James,And all double-oh-seven James Bond man 'e from de area,PROPN,NNP,compound,8360,55,1992,,,,
Ice Cube,Wicked,Larry,"Cause Larry Wilkins just got two million, oh what a feelin",PROPN,NNP,nsubj,8360,55,1992,,,,
Ice Cube,Wicked,Malcolm,I gotta gat and I'm lookin out the window like Malcolm,PROPN,NNP,nmod,8360,55,1992,,,,
Ice Cube,Wicked,Neal,And I'll slam dunk ya like Shaquille O'Neal,PROPN,NNP,obl,8360,55,1992,,,TRUE,
Ice Cube,Wicked,Shaquille,And I'll slam dunk ya like Shaquille O'Neal,PROPN,NNP,compound,8360,55,1992,,,,
Ice Cube,Wicked,Tyson,Got me a plan to break Tyson outta prison,PROPN,NNP,obj,8360,55,1992,,,,
Ice Cube,Wicked,Williams,Doin Darryl Gates but is Willie Williams,PROPN,NNP,root,8360,55,1992,,,TRUE,
Ice Cube,Wicked,Willie,Doin Darryl Gates but is Willie Williams,PROPN,NNP,compound,8360,55,1992,,,,
Ice Cube,Wicked,Wilson,Who didn't know I was funky as Wilson Pickett,PROPN,NNP,obl,8360,55,1992,,,,
Ice Cube,You Know How We Do It,Buster,Buster ass tricks sleep with the fishes,NOUN,NN,compound,8808,30,1994,,,,
Ice Cube,You Know How We Do It,Clinton,"I want \The Bomb \"" just like George Clinton""",PROPN,PROPN,NNP,8808,30,1994,,,TRUE,
Ice Cube,You Know How We Do It,Dennis,"They want to have me in stripes, like Dennis the Menace",PROPN,NNP,parataxis,8808,30,1994,,,,
Ice Cube,You Know How We Do It,George,"I want \The Bomb \"" just like George Clinton""",PROPN,PROPN,NNP,8808,30,1994,,,,
Ice Cube,You Know How We Do It,Jack,"Jack B. Nimble, and Jack B. Quick",PROPN,NNP,root,8808,30,1994,,,,
Ice Cube,You Know How We Do It,Jack,"Jack B. Nimble, and Jack B. Quick",PROPN,NNP,compound,8808,30,1994,,,,
Ice Cube Featuring Das EFX,Check Yo Self,Charlie,They send you to Charlie-Baker-Denver row,PROPN,NNP,compound,8612,20,1993,,place,,
Ice Cube Featuring Das EFX,Check Yo Self,Denver,They send you to Charlie-Baker-Denver row,PROPN,NNP,compound,8612,20,1993,,place,,
Ice Cube Featuring Das EFX,Check Yo Self,Don,"You're gone, used to be the Don Juan",PROPN,NNP,compound,8612,20,1993,,title,,
Ice Cube Featuring Das EFX,Check Yo Self,Juan,"You're gone, used to be the Don Juan",PROPN,NNP,xcomp,8612,20,1993,,,,
Ice Cube Featuring Das EFX,Check Yo Self,Will,Will I shoot or keep you guessing,AUX,MD,aux,8612,20,1993,,,,
Ice Cube Featuring George Clinton,Bop Gun (One Nation),Dayton,Got Dayton's on the mother ship,PROPN,NNP,nmod:poss,8976,23,1994,,,,
Ice Cube Featuring Mack 10,You Can Do It,Baby,Baby bounce them tits,ADV,RB,advmod,10929,35,1999,PROPN,,,
Ice Cube Featuring Mack 10,You Can Do It,Baby,Baby shake them cheeks,ADV,RB,advmod,10929,35,1999,PROPN,,,
Ice Cube Featuring Mack 10,You Can Do It,Mack,"No time for playa hating, Mack paper chasing",PROPN,NNP,compound,10929,35,1999,,,,
Ice Cube Featuring Mack 10 & Ms. Toi,You Can Do It,Baby,Baby bounce them tits,ADV,RB,advmod,10943,42,1999,PROPN,,,
Ice Cube Featuring Mack 10 & Ms. Toi,You Can Do It,Baby,Baby shake them cheeks,ADV,RB,advmod,10943,42,1999,PROPN,,,
Ice Cube Featuring Mack 10 & Ms. Toi,You Can Do It,Mack,"No time for playa hating, Mack paper chasing",PROPN,NNP,compound,10943,42,1999,,,,
Ice Cube Featuring Mr. Short Khop,Pushin' Weight,Ben,"After Ben Frankeys, with the big skullen eyes",PROPN,NNP,root,10544,32,1998,,,,
Ice Cube Featuring Mr. Short Khop,Pushin' Weight,Blaze,Blaze one for the nation,VERB,VB,root,10544,32,1998,,,,
Ice Cube Featuring Mr. Short Khop,Pushin' Weight,Don,"The exquisite, Don Mega",PROPN,NNP,appos,10544,32,1998,,title,,
Ice Cube Featuring Mr. Short Khop,Pushin' Weight,Lincoln,Lincoln help me navigate,ADV,RB,advmod,10544,32,1998,PROPN,,,
Icehouse,No Promises,Heaven,Heaven sends you,PROPN,NNP,nsubj,6029,79,1986,,place,,
Icehouse,Touch The Fire,Michael,Submitted by Michael Hack,PROPN,NNP,obl,7219,84,1989,remove,,,
Icehouse,We Can Get Together,Baby,"Baby, we can get together",PROPN,NNP,vocative,4230,62,1981,,,,
Ideal Featuring Lil' Mo,Whatever,Baby,Baby let me see you groove,ADV,RB,advmod,11139,64,2000,PROPN,,,
Ideal Featuring Lil' Mo,Whatever,Cristal,"Cristal, Moet, Don P tonight, oh",PROPN,NNP,root,11139,64,2000,,drink,,
Ideal Featuring Lil' Mo,Whatever,Don,"Cristal, Moet, Don P tonight, oh",PROPN,NNP,appos,11139,64,2000,,,,
Ideal Featuring Lil' Mo,Whatever,Kay,Y2 Kay Gee and R.L. collabo,PROPN,NNP,flat,11139,64,2000,,,,
Idina Menzel,Let It Go,Heaven,Heaven knows,PROPN,NNP,nsubj,16053,5,2013,,,,
Idina Menzel,Let It Go,Queen,and it looks like I'm the Queen,PROPN,NNP,advcl,16053,5,2013,remove,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Baby,"Baby, I got me",ADV,RB,advmod,16900,42,2016,PROPN,,,
Iggy Azalea,Team,Hans,"You gotta set the score right, call it Hans Zimmer",PROPN,NNPS,xcomp,16900,42,2016,,,,
Iggy Azalea,Team,Kylie,"Watch a new Kardash', call me Kylie",PROPN,NNP,xcomp,16900,42,2016,,,,
Iggy Azalea Featuring Charli XCX,Fancy,Ace,"Cup of Ace, cup of Goose, cup of Cris",PROPN,NNP,nmod,16151,1,2014,,drink,,
Iggy Azalea Featuring M0,Beg For It,James,"All yellow gold on me, like I'm Trinidad, James",PROPN,NNP,root,16382,27,2014,,,,
Iggy Azalea Featuring M0,Beg For It,Madison,When in New York got me parking right on Madison,PROPN,NNP,xcomp,16382,27,2014,,street,,
Iggy Azalea Featuring M0,Beg For It,Trinidad,"All yellow gold on me, like I'm Trinidad, James",PROPN,NNP,advcl,16382,27,2014,,,,
Iggy Azalea Featuring Rita Ora,Black Widow,Jesus,Praise Jesus hallelujah,PROPN,NNP,flat,16270,3,2014,,,,
Illegal,We Getz Busy,Erick,"With Erick Sermon, takin' over in the 90's,",PROPN,NNP,nsubj,8696,95,1993,,,,
Illegal,We Getz Busy,Erick,"Erick getz buzy on this track, I getz buzy",PROPN,NNP,nsubj,8696,95,1993,,,,
Illegal,We Getz Busy,Erick,"Erick getz buzy on this track, I getz buzy",PROPN,NNP,nsubj,8696,95,1993,,,,
Illegal,We Getz Busy,Erick,Erick getz buzy on this track,PROPN,NNP,nsubj,8696,95,1993,,,,
Illegal,We Getz Busy,Jamal,"Jamal getz buzy on this track, I getz buzy",ADJ,JJ,amod,8696,95,1993,,,,
Illegal,We Getz Busy,Jamal,"I getz buzy on this track, Jamal getz buzy",X,FW,advmod,8696,95,1993,,,,
Illegal,We Getz Busy,Jamal,Jamal getz buzy on this track,ADJ,JJ,amod,8696,95,1993,,,,
Illegal,We Getz Busy,Jermaine,"Can't rate ya, who rhymes, sellin' Jermaine's life stories",PROPN,NNP,nmod:poss,8696,95,1993,,,,
Illegal,We Getz Busy,Kris,"Malik'll play the lawnmower, and Kris'll play the grass",PROPN,NNP,nsubj,8696,95,1993,,,,
Illegal,We Getz Busy,Kris,"Cause I'm a straight up nigga, ain't nothin' bout me Kris",PROPN,NNP,obj,8696,95,1993,,,,
Illegal,We Getz Busy,Malik,"Malik'll play the lawnmower, and Kris'll play the grass",NOUN,NN,nsubj,8696,95,1993,PROPN,,,
Illegal,We Getz Busy,Malik,"I'm going off, because it's Little Malik",PROPN,NNP,advcl,8696,95,1993,,,,
Illegal,We Getz Busy,Malik,"Malik getz buzy on this track, 'cause I getz buzy",ADJ,JJ,amod,8696,95,1993,PROPN,,,
Illegal,We Getz Busy,Malik,"Malik getz buzy on this track, 'cause I getz buzy",ADJ,JJ,amod,8696,95,1993,PROPN,,,
Illegal,We Getz Busy,Malik,Malik getz buzy on this track,ADJ,JJ,amod,8696,95,1993,PROPN,,,
Illegal,We Getz Busy,Malik,"And with Malik, my shit'll be pumpin, you're punkin",PROPN,NNP,obl,8696,95,1993,,,,
Illegal,We Getz Busy,Malik,"Cause if you fuck with this shit, you gotta fuck with Malik, uh-huh",PROPN,NNP,obl,8696,95,1993,,,,
Illegal,We Getz Busy,Sam,"To Uncle Sam I say, \Scram!\""""",PROPN,NNP,obl,8696,95,1993,,,,
iLoveMemphis,Lean & Dabb,Jackson,"Feelin' like Michael Jackson, loafers and a jacket",PROPN,NNP,flat,16837,98,2016,,,TRUE,
iLoveMemphis,Lean & Dabb,Michael,"Feelin' like Michael Jackson, loafers and a jacket",PROPN,NNP,root,16837,98,2016,,,,
Imagine Dragons,Demons,Will,Will come calling out,AUX,MD,aux,15731,6,2013,,,,
Imani Coppola,Legend Of A Cowgirl,Bill,"Bill, couldn't hang for long",PROPN,NNP,vocative,10117,36,1997,,,,
Imani Coppola,Legend Of A Cowgirl,Bill,"Bill, couldn't hang for long",PROPN,NNP,vocative,10117,36,1997,,,,
Imani Coppola,Legend Of A Cowgirl,Bill,"Bill, couldn't hang for long",PROPN,NNP,vocative,10117,36,1997,,,,
Immature,I Don't Mind,Baby,Baby you're so damn fine,SCONJ,IN,mark,9270,95,1995,,,,
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,conj,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,appos,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,conj,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,appos,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly",PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly",PROPN,NNP,appos,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,conj,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly, Anna Molly",PROPN,NNP,appos,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly",PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,"Anna Molly, Anna Molly",PROPN,NNP,appos,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,Anna Molly,PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Anna-Molly,Anna,Anna Molly,PROPN,NNP,root,13498,66,2006,,,,Anna Molly
Incubus,Drive,Will,Will I choose water over wine,AUX,MD,aux,11370,9,2001,,,,
Incubus,Megalomaniac,Baby,"Baby, just step down, step down",PROPN,NNP,vocative,12420,55,2004,,,,
Incubus,Megalomaniac,Baby,"Baby, just step down, step down",PROPN,NNP,vocative,12420,55,2004,,,,
Incubus,Megalomaniac,Elvis,"Yeah, you're no fucking Elvis",PROPN,NNPS,obj,12420,55,2004,,,,
Incubus,Megalomaniac,Elvis,"Yeah, you're no fucking Elvis",PROPN,NNPS,obj,12420,55,2004,,,,
Incubus,Megalomaniac,Elvis,You're no Elvis,PROPN,NNPS,root,12420,55,2004,,,,
Incubus,Megalomaniac,Elvis,"Yeah, you're no fucking Elvis",PROPN,NNPS,obj,12420,55,2004,,,,
Incubus,Megalomaniac,Jesus,You're no Jesus,PROPN,NNP,root,12420,55,2004,,,,
Incubus,Megalomaniac,Jesus,You're no Jesus,PROPN,NNP,root,12420,55,2004,,,,
Incubus,Megalomaniac,Jesus,You're no Jesus,PROPN,NNP,root,12420,55,2004,,,,
Incubus,Megalomaniac,Jesus,You're no Jesus,PROPN,NNP,root,12420,55,2004,,,,
India.Arie,I Am Not My Hair,Bob,Or get in on lock like Bob Marley,PROPN,NNP,nmod,13302,97,2006,,,,
India.Arie,I Am Not My Hair,India,"Yes, India, I feel ya, girl",PROPN,NNP,vocative,13302,97,2006,,,,
India.Arie,I Am Not My Hair,Marley,Or get in on lock like Bob Marley,PROPN,NNP,flat,13302,97,2006,,,TRUE,
India.Arie,Little Things,Donny,"Give me some Stevie, give me some Donny",NOUN,NN,obj,11958,89,2002,PROPN,,,
India.Arie,Little Things,Savannah,"Give me Atlanta, give me Savannah",PROPN,NNP,obj,11958,89,2002,,city,,
India.Arie,Little Things,Stevie,"Give me some Stevie, give me some Donny",NOUN,NN,obj,11958,89,2002,PROPN,,,
Indigo Girls,Galileo,King,King of insight,NOUN,NN,root,8255,89,1992,,,,
Indigo Girls,Galileo,King,King of insight,NOUN,NN,root,8255,89,1992,,,,
Indigo Girls,Galileo,King,"King of the night vision, king of insight",NOUN,NN,root,8255,89,1992,,,,
Ingrid Michaelson,Girls Chase Boys,Chase,Chase girls chase boys chase boys chase girls,ADJ,JJ,amod,16186,52,2014,,,,
Ingrid Michaelson,Girls Chase Boys,Chase,Chase girls chase boys chase boys chase girls,ADJ,JJ,amod,16186,52,2014,,,,
