"artist","song","name","sentence","upos","xpos","dep_rel"
"Lil Uzi Vert","Sauce It Up","Harley","Ride me like a Harley, playboy in the party","PROPN","NNP","obl"
"Lil Uzi Vert","Sauce It Up","Steve","These niggas so bad it's exhaustin'I swear I'm a stunna like Steve Austin","PROPN","NNP","compound"
"Lil Uzi Vert","Sauce It Up","Steve","I swear I'm a stunna like Steve Austin","PROPN","NNP","compound"
"XXXTENTACION","Sauce!","Ashley","Ashley","PROPN","NNP","root"
"XXXTENTACION","Sauce!","Kate","Pull up, uh, with two white bitches, Mary-Kate,","PROPN","NNP","flat"
"XXXTENTACION","Sauce!","Mary","Pull up, uh, with two white bitches, Mary-Kate,","PROPN","NNP","appos"
"XXXTENTACION","Save Me","Heaven","Heaven and hell my friend, my friend","PROPN","NNP","root"
"A Boogie Wit da Hoodie","Say A'","Bobby","Shoutout BK, Free Bobby, and Free Rowdy","PROPN","NNP","appos"
"Anuel AA & Karol G","Secreto","Baby","Baby, yo siempre me vengo contigo cuando tú te viene'","PROPN","NNP","vocative"
"Anuel AA & Karol G","Secreto","Baby","Baby, conmigo tú te sientes vivo","ADV","RB","advmod"
"Anuel AA & Karol G","Secreto","Baby","Baby, tarde o temprano","ADV","RB","advmod"
"Anuel AA & Karol G","Secreto","Baby","Baby, yo siempre me vengo contigo cuando tú te viene'","PROPN","NNP","vocative"
"Mac Miller","Self Care","Mercedes","That Mercedes drove me crazy, I was speedin'","PROPN","NNP","nsubj"
"Bryson Tiller","Self-Made","Chanel","She want Birkin, she want, Gucci purse, she want Chanel, got it","PROPN","NNP","obj"
"Bryson Tiller","Self-Made","Chanel","She want Birkin, she want, Gucci purse, she want Chanel, got it","PROPN","NNP","obj"
"Bryson Tiller","Self-Made","Chanel","She want Birkin, she want, Gucci purse, she want Chanel, got it","PROPN","NNP","obj"
"Bryson Tiller","Self-Made","Giuseppe","Bought Giuseppe for myself, spent them blessings on myself","PROPN","NNP","obj"
"Bryson Tiller","Self-Made","Giuseppe","Bought Giuseppe for myself, spent them blessings on myself","PROPN","NNP","obj"
"Bryson Tiller","Self-Made","Giuseppe","Bought Giuseppe for myself, spent them blessings on myself","PROPN","NNP","obj"
"Bryson Tiller","Self-Made","Noble","Word to Joker Noble, we don't do this shit for fun","PROPN","NNP","nmod"
"Bryson Tiller","Self-Made","Wayne","Pull up on your block, Icy Hot, Wayne Gretzkey","PROPN","NNP","appos"
"Cardi B & YG","She Bad","Bentley","Uh, uh, she buy her man a Bentley coupe","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Jesus","Prolly make the preacher sweat, read the Bible, Jesus wept","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Prada bag, Louis bag, Gucci bag, Gucci bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Never mad, she glad, Louis bag, she in the bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Prada bag, Louis bag, Gucci bag, Gucci bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Never mad, she glad, Louis bag, she in the bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Prada bag, Louis bag, Gucci bag, Gucci bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Never mad, she glad, Louis bag, she in the bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Prada bag, Louis bag, Gucci bag, Gucci bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Louis","Never mad, she glad, Louis bag, she in the bag","PROPN","NNP","compound"
"Cardi B & YG","She Bad","Nova","I could buy designer, but this Fashion Nova fit","PROPN","NNP","flat"
"Cardi B & YG","She Bad","Rob","Rob who?","VERB","VB","root"
"Playboi Carti Featuring Lil Uzi Vert","Shoota","Bentley","Bentley or that Rari, hoe, let's choose","PROPN","NNP","vocative"
"Playboi Carti Featuring Lil Uzi Vert","Shoota","Bentley","Bentley or a Rari, ho, let's choose","PROPN","NNP","vocative"
"The Chainsmokers","Sick Boy","America","I'm from the East side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","I live on the West side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","And I'm from the East side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","I live on the West side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","And I'm from the East side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","I live on the West side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","And I'm from the East side of America","PROPN","NNP","nmod"
"The Chainsmokers","Sick Boy","America","I live on the West side of America","PROPN","NNP","nmod"
"Travis Scott","Sicko Mode","Baby","Baby mama cover Forbes, got these other bitches shook, yeah","ADJ","JJ","amod"
"Travis Scott","Sicko Mode","Chase","I just landed in Chase B mixes pop like Jamba juice","PROPN","NNP","compound"
"Travis Scott","Sicko Mode","Jesus","Baguettes in my ice, Jesus Christ","PROPN","NNP","appos"
"Travis Scott","Sicko Mode","Keith","Tay Keith, fuck these niggas up","PROPN","NNP","flat"
"Travis Scott","Sicko Mode","Louis","My dawg would probably doing it for a Louis belt","PROPN","NNP","compound"
"Travis Scott","Sicko Mode","Luke","bitches treat me like I'm Uncle Luke","NOUN","NN","advcl"
"Travis Scott","Sicko Mode","Remy","Was off the Remy, had to Papoose","NOUN","NN","obl"
"Travis Scott","Sicko Mode","Stacy","Stacy Dash, most these of girls ain't got a clue","PROPN","NNP","vocative"
"The Chainsmokers Featuring Emily Warren","Side Effects","Heaven","Heaven only knows","PROPN","NNP","nsubj"
"Harry Styles","Sign Of The Times","Hope","Hope you're wearing your best clothes","VERB","VBP","root"
"Harry Styles","Sign Of The Times","Will","Will we ever learn?","AUX","MD","aux"
"Drake","Signs","Baby","Baby with me, uh","ADV","RB","advmod"
"Drake","Signs","Lisa","Like Lisa","PROPN","NNP","flat"
"Drake","Signs","Winnie","Yeah, you want a supermodel pose like mi real friend Winnie","PROPN","NNP","appos"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Baby","(Baby, hoy no vamo' a dormir","PROPN","NNP","root"
"Becky G + Natti Natasha","Sin Pijama","Baby","Baby, hoy no vamo' a dormir)","ADV","RB","advmod"
"Becky G + Natti Natasha","Sin Pijama","Becky","Becky G, baby","PROPN","NNP","compound"
"Drake Featuring PARTYNEXTDOOR","Since Way Back","Christian","Thank God I'm Christian","PROPN","NNP","acl:relcl"
"Drake Featuring PARTYNEXTDOOR","Since Way Back","Kelly","We gotta listen to the old Kelly","PROPN","NNP","obl"
"Drake Featuring PARTYNEXTDOOR","Since Way Back","Kelly","We gon' have to listen to some old Kelly","PROPN","NNP","obl"
"Drake Featuring PARTYNEXTDOOR","Since Way Back","Will","I've been out in Bel-Air like Will was","PROPN","NNP","nmod"
"Thomas Rhett","Sixteen","Chase","Chase a bunch of girls, go see the world","INTJ","UH","discourse"
"Thomas Rhett","Sixteen","Joe","But they turn me away when I go to the Cotton Eyed Joe","PROPN","NNP","obl"
"Drake","Skepta Interlude","Austin","Got the Austin Powers, a man's extra groovy","PROPN","NNP","compound"
"Drake","Skepta Interlude","Damon","They wanna bust jokes, they think I'm Damon Wayans","PROPN","NNP","compound"
"Drake","Skepta Interlude","Julie","Don't phone me, send a text to Julie","PROPN","NNP","obl"
"Drake","Skepta Interlude","Kobe","Stand up tall, right next to Kobe","PROPN","NNP","obl"
"Drake","Skepta Interlude","Luther","Like Martin Luther, man, I had a dream","PROPN","NNP","flat"
"Drake","Skepta Interlude","Martin","Like Martin Luther, man, I had a dream","PROPN","NNP","obl"
"Miguel Featuring Travis Scott","Sky Walker","Baby","Baby roll it, lick it, love it, daddy blow your mind","PROPN","NNP","nsubj"
"Miguel Featuring Travis Scott","Sky Walker","Jordan","In my 23s, havin' a Jordan moment","PROPN","NNP","compound"
"Miguel Featuring Travis Scott","Sky Walker","Luke","I'm Luke Skywalkin' on these haters","PROPN","NNP","compound"
"Miguel Featuring Travis Scott","Sky Walker","Luke","I'm Luke Skywalkin' on these haters","PROPN","NNP","compound"
"Miguel Featuring Travis Scott","Sky Walker","Luke","I'm Luke Skywalkin' on these haters","PROPN","NNP","compound"
"Miguel Featuring Travis Scott","Sky Walker","Luke","I'm Luke Skywalkin' on these haters","PROPN","NNP","compound"
"Miguel Featuring Travis Scott","Sky Walker","Tom","Top Gun, on my Tom Cruise","PROPN","NNP","compound"
"Dustin Lynch","Small Town Boy","John","Little hat down, little John Deere.","PROPN","NNP","appos"
"JAY-Z Featuring Gloria Carter","Smile","Ace","Drinkin' Ace of Spade like it's codeine now","PROPN","NNP","flat"
"JAY-Z Featuring Gloria Carter","Smile","America","Drug dealers and abusers, America like me ruthless","PROPN","NNP","appos"
"JAY-Z Featuring Gloria Carter","Smile","Anita","Anita Baker's \"You Bring Me Joy\"","PROPN","NNP","root"
"JAY-Z Featuring Gloria Carter","Smile","Antoinette","Marie Antoinette, baby, let 'em eat cake","PROPN","NNP","flat"
"JAY-Z Featuring Gloria Carter","Smile","Bentley","Slammin' Bentley doors like we invented doors","PROPN","NNP","compound"
"JAY-Z Featuring Gloria Carter","Smile","Bentley","20 years ago we drove Bentley Azures","PROPN","NNP","compound"
"JAY-Z Featuring Gloria Carter","Smile","Carter","Welcome back Carter, smile","NOUN","NN","obj"
"JAY-Z Featuring Gloria Carter","Smile","Chris","Kept the trey on me like Chris Paulin'","PROPN","NNP","obl"
"JAY-Z Featuring Gloria Carter","Smile","Cristal","We drinkin' Cristal in, yeah","ADJ","JJ","root"
"JAY-Z Featuring Gloria Carter","Smile","Jimmy","Respect Jimmy Iovine","PROPN","NNP","flat"
"JAY-Z Featuring Gloria Carter","Smile","Joy","Anita Baker's \"You Bring Me Joy\"","PROPN","NNP","appos"
"JAY-Z Featuring Gloria Carter","Smile","Lexus","'Bout bein' back in the Lexus","PROPN","NNP","obl"
"JAY-Z Featuring Gloria Carter","Smile","Marie","Marie Antoinette, baby, let 'em eat cake","PROPN","NNP","root"
"JAY-Z Featuring Gloria Carter","Smile","Norman","Norman Cake, he looked up and out of the Lear","DET","DT","det"
"JAY-Z Featuring Gloria Carter","Smile","Paris","Jewelry shoppin' in Paris","PROPN","NNP","nmod"
"Florida Georgia Line","Smooth","Cali","A Caddy from Cali baby","PROPN","NNP","compound"
"Florida Georgia Line","Smooth","Elvis","Like a Sunday morning Elvis","PROPN","NNP","root"
"Florida Georgia Line","Smooth","Walker","Like a Tennessee Walker","PROPN","NNP","root"
"Bad Bunny","Solo de Mi","Baby","Baby, tú ere' un atraso","PROPN","NNP","root"
"Bad Bunny","Solo de Mi","Dale","Dale, enrola pa' prender","PROPN","NNP","compound"
"Bad Bunny","Solo de Mi","Mira","Mira puñeta, ¡","PROPN","NNP","root"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Wiz Khalifa Featuring Ty Dolla $ign","Something New","Baby","Baby, come give me something new","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, fineness is the way to kill","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Demi Lovato","Sorry Not Sorry","Baby","Baby, I'm sorry","ADV","RB","advmod"
"Lil Baby","Southside","Bernice","Bad bitch lookin' like Bernice, I call her Slim Jim","PROPN","NNP","nmod"
"Lil Baby","Southside","Jim","Bad bitch lookin' like Bernice, I call her Slim Jim","PROPN","NNP","obj"
"Lil Baby","Southside","Star","All-Star weekend, I was gettin' the pack in","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Chanel","Chanel shoes overseas, they was patent leather","PROPN","NNP","nsubj"
"Metro Boomin Featuring Gunna","Space Cadet","Owen","Got Rick Owen jeans","PROPN","NNP","flat"
"Metro Boomin Featuring Gunna","Space Cadet","Owen","Got Rick Owen jeans, cost a cool rack","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Owen","Got Rick Owen jeans, cost a cool rack","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Owen","Got Rick Owen jeans, cost a cool rack","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Rick","Got Rick Owen jeans","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Rick","Got Rick Owen jeans, cost a cool rack","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Rick","Got Rick Owen jeans, cost a cool rack","PROPN","NNP","compound"
"Metro Boomin Featuring Gunna","Space Cadet","Rick","Got Rick Owen jeans, cost a cool rack","PROPN","NNP","compound"
"Tim McGraw & Faith Hill","Speak To A Girl","Aretha","She don't give a damn 'bout your Benjamin Franklin's, she wants Aretha","PROPN","NNP","obj"
"Tim McGraw & Faith Hill","Speak To A Girl","Benjamin","She don't give a damn 'bout your Benjamin Franklin's, she wants Aretha","PROPN","NNP","compound"
"Meek Mill Featuring Future, Roddy Ricch & Young Thug","Splash Warning","Diamond","Diamond blue and red, like a","ADJ","JJ","root"
"Meek Mill Featuring Future, Roddy Ricch & Young Thug","Splash Warning","Franklin","I keep Benji Franklin in","PROPN","NNP","obj"
"Meek Mill Featuring Future, Roddy Ricch & Young Thug","Splash Warning","Richie","In that Richie Mille, ain't no tick tock","PROPN","NNP","compound"
"Meek Mill Featuring Future, Roddy Ricch & Young Thug","Splash Warning","Richie","In that Richie Mille, ain't no tick tock","PROPN","NNP","compound"
"Meek Mill Featuring Future, Roddy Ricch & Young Thug","Splash Warning","Richie","In that Richie Mille, ain't no tick tock","PROPN","NNP","compound"
"Post Malone Featuring Swae Lee","Spoil My Night","Cash","Cash come and spoil my night","PROPN","NNP","nsubj"
"Travis Scott","Stargazing","Baby","Sippin' on purp, feelin' like the Barre Baby","PROPN","NNP","nmod"
"Travis Scott","Stargazing","Baby","Sippin' on purp, feelin' like the Barre Baby","PROPN","NNP","nmod"
"Travis Scott","Stargazing","Ellen","We propellin', up top with Ellen, uh","PROPN","NNP","nmod"
"Travis Scott","Stargazing","Kobe","I'm way too gold for this beef, feel like I'm Kobe, yeah","PROPN","NNP","advcl"
"Lil Wayne Featuring Ashanti & Mack Maine","Start This S**t Off Right","Ashanti","Ashanti","X","LS","root"
"Lil Wayne Featuring Ashanti & Mack Maine","Start This S**t Off Right","Ashanti","Got you Ashanti","PROPN","NNP","obj"
"Lil Wayne Featuring Ashanti & Mack Maine","Start This S**t Off Right","Carter","And since I'm on my Spanish shit, it's Carter cinco","PROPN","NNP","compound"
"Lil Wayne Featuring Ashanti & Mack Maine","Start This S**t Off Right","Carter","Yeah, now everybody throw a 5, throw a 5, Carter cinco","NOUN","NN","compound"
"A Boogie Wit da Hoodie Featuring Offset & Tyga","Startender","Elliot","Elliot the chains, now it's time to run it up","VERB","VBD","root"
"A Boogie Wit da Hoodie Featuring Offset & Tyga","Startender","Nelly","Bitch, I'm number one like I'm Nelly","ADV","RB","advcl"
"A Boogie Wit da Hoodie Featuring Offset & Tyga","Startender","Ray","I ain't Ray J, told a bitch, \"Wait a minute\"","PROPN","NNP","root"
"A Boogie Wit da Hoodie Featuring Offset & Tyga","Startender","Remy","And my bitch ride for me like Remy","PROPN","NNP","nmod"
"Post Malone","Stay","Andrew","Mr. Andrew Watt, ladies and gentlemen","PROPN","NNP","flat"
"Eminem","Stepping Stone","May","May end up running back into them all","AUX","MD","aux"
"Eminem","Stepping Stone","May","May end up running back into them all","AUX","MD","aux"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Bobby","Free Bobby, free Rowdy, free Cueno, free the 9","PROPN","NNP","root"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Cannon","Bitch, I'm Nick Cannon with this drum-dr-drum-drum-drum","PROPN","NNP","flat"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Dee","Shoutout Jay Dee, shoutout Kooda, Dee Savv, those my guys","PROPN","NNP","flat"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Dee","Shoutout Jay Dee, shoutout Kooda, Dee Savv, those my guys","PROPN","NNP","compound"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Gordon","Y'all already know it be the boy Yung Gordon","PROPN","NNP","nmod"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Jay","Shoutout Jay Dee, shoutout Kooda, Dee Savv, those my guys","PROPN","NNP","flat"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Jimmy","Shoutout Jimmy for the drip","PROPN","NNP","flat"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Keith","Tay Keith, fuck these niggas up","PROPN","NNP","flat"
"6ix9ine Featuring Bobby Shmurda","STOOPID","Nick","Bitch, I'm Nick Cannon with this drum-dr-drum-drum-drum","PROPN","NNP","root"
"Joyner Lucas & Chris Brown","Stranger Things","Chris","You wiggity-wack with the strap, you cross Chris, make you jump","PROPN","NNP","obj"
"Joyner Lucas & Chris Brown","Stranger Things","Lucas","Joyner Lucas, bitch, I'm hotter than a fuckin' sauna","PROPN","NNP","flat"
"Joyner Lucas & Chris Brown","Stranger Things","Michael","Think I'm gon' dance on the moon like Michael","PROPN","NNP","nmod"
"Joyner Lucas & Chris Brown","Stranger Things","Phil","Take flex, Fresh Prince, Uncle Phil these niggas","PROPN","NNP","flat"
"Joyner Lucas & Chris Brown","Stranger Things","Prince","Take flex, Fresh Prince, Uncle Phil these niggas","PROPN","NNP","conj"
"Gucci Mane Featuring Slim Jxmmi & Young Dolph","Stunting Ain't Nuthin","Bentley","You remind me of my Bentley GT","PROPN","NNP","compound"
"Gucci Mane Featuring Slim Jxmmi & Young Dolph","Stunting Ain't Nuthin","Diana","Got these hoes singing Diana Ross","PROPN","NNP","obj"
"Gucci Mane Featuring Slim Jxmmi & Young Dolph","Stunting Ain't Nuthin","Houston","I got bitches down in Houston","PROPN","NNP","obl"
"Gucci Mane Featuring Slim Jxmmi & Young Dolph","Stunting Ain't Nuthin","Jim","Uncle Jim","PROPN","NNP","root"
"Gucci Mane Featuring Slim Jxmmi & Young Dolph","Stunting Ain't Nuthin","Ross","Got these hoes singing Diana Ross","PROPN","NNP","flat"
"Gucci Mane Featuring Slim Jxmmi & Young Dolph","Stunting Ain't Nuthin","Stuart","Your pockets looking brittle, you a rat, Stuart Little","PROPN","NNP","compound"
"Post Malone","Sugar Wraith","Anthony","Your new shit sucks, I feel like Anthony Fantano","PROPN","NNP","compound"
"Post Malone","Sugar Wraith","Bentley","I'ma pull up in that Bentley with the fuckin windows tinted","PROPN","NNP","obl"
"Post Malone","Sugar Wraith","Bentley","I'ma pull up in that Bentley with the fuckin windows tinted","PROPN","NNP","obl"
"Childish Gambino","Summertime Magic","Baby","Baby girl","ADJ","JJ","amod"
"Childish Gambino","Summertime Magic","Valentine","You'll be my Valentine","PROPN","NNP","root"
"Migos","Supastars","Al","Camera phone, Scarface, Al Capone","PROPN","NNP","compound"
"Migos","Supastars","Cash","Cash in the walls, hollow","PROPN","NNP","root"
"Migos","Supastars","Chanel","Chanel bag is ostrich","NOUN","NN","compound"
"Migos","Supastars","Diamond","Diamond mill' mill', yeah, I'ma keep the bitch on welfare","PROPN","NNP","compound"
"Migos","Supastars","Marvin","Marvin the Martian","ADP","IN","case"
"Migos","Supastars","Pablo","On more PJs than Pablo","PROPN","NNP","nmod"
"Justin Timberlake","Supplies","Baby","Baby, we'll be living in The Walking Dead","PROPN","NNP","vocative"
"Justin Timberlake","Supplies","Baby","Baby, we'll be living in The Walking Dead","PROPN","NNP","vocative"
"Justin Timberlake","Supplies","Baby","Baby, we'll be living in The Walking Dead","PROPN","NNP","vocative"
"Drake","Survival","Bernie","Daddy got suits like Bernie Mac, he dresses himself","PROPN","NNP","compound"
"Drake","Survival","Mac","Daddy got suits like Bernie Mac, he dresses himself","PROPN","NNP","nmod"
"Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign","Swalla","Beverly","Met her out in Beverly Hills, ay","PROPN","NNP","compound"
"Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign","Swalla","Beverly","Met her out in Beverly Hills, all she wear is red bottom heels","PROPN","NNP","compound"
"Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign","Swalla","John","He know I'm a fashion killa, word to John Galliano","PROPN","NNP","nmod"
"Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign","Swalla","Valentino","He copping that Valentino, ain't no telling me \"no\"","PROPN","NNP","nsubj"
"A Boogie Wit da Hoodie Featuring 6ix9ine","Swervin","Dick","Dick all inside of you","VERB","VB","root"
"A Boogie Wit da Hoodie Featuring 6ix9ine","Swervin","London","Oh, that's London On Da Track, run that shit back","PROPN","NNP","nsubj"
"A Boogie Wit da Hoodie Featuring 6ix9ine","Swervin","London","We got London On Da Track","PROPN","NNP","obj"
"A Boogie Wit da Hoodie Featuring 6ix9ine","Swervin","London","We got London On Da Track","PROPN","NNP","obj"
"Katy Perry Featuring Nicki Minaj","Swish Swish","Katy","I only rock with Queens, so I'm makin' hits with Katy","PROPN","NNP","nmod"
"Katy Perry Featuring Nicki Minaj","Swish Swish","Nicki","Nicki gettin' tan","PROPN","NNP","nmod:poss"
"Katy Perry Featuring Nicki Minaj","Swish Swish","Stan","Damn, man, this bitch is a Stan","PROPN","NNP","root"
"Jordan Davis","Take It From Me","Baby","Baby, you should stop right now, right here","ADV","RB","advmod"
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki Taki","Adele","Adele","PROPN","NNP","root"
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki Taki","Chanel","And I ain't talking bout Coco Chanel","PROPN","NNP","obl"
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki Taki","Hayley","Get your hands off my man, Hayley Baldwin","PROPN","NNP","compound"
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki Taki","Selena","Selena G and Cardi B","PROPN","NNP","compound"
"Post Malone","Takin' Shots","Baby","Baby bust it open like woah-oh","PROPN","NNP","root"
"Post Malone","Takin' Shots","Baby","Baby, just for the night, you my soulmate","PROPN","NNP","root"
"Post Malone","Takin' Shots","Bud","Sippin' Bud Light, that's a new cruise","PROPN","NNP","flat"
"Post Malone","Takin' Shots","Hannah","Help my bro with Hannah since I'm Jason Williams","PROPN","NNP","nmod"
"Post Malone","Takin' Shots","Jason","Help my bro with Hannah since I'm Jason Williams","PROPN","NNP","advcl"
"Post Malone","Takin' Shots","Williams","Help my bro with Hannah since I'm Jason Williams","PROPN","NNP","flat"
"Trippie Redd","Taking A Walk","Scott","Scott Storch","PROPN","NNP","root"
"Tory Lanez & Rich The Kid","Talk To Me","Ben","The Wraith red, Ben Frank, my friend's dead","PROPN","NNP","appos"
"Tory Lanez & Rich The Kid","Talk To Me","Bentley","Fuck, I might buy her a Bentley","PROPN","NNP","obj"
"Tory Lanez & Rich The Kid","Talk To Me","Frank","The Wraith red, Ben Frank, my friend's dead","PROPN","NNP","flat"
"Drake Featuring JAY-Z","Talk Up","Max","Based off of that, they gotta run me the Max","PROPN","NNP","obj"
"Drake Featuring JAY-Z","Talk Up","Max","They gotta run me the Max, they gotta double the racks","NOUN","NN","obj"
"Tyga Featuring Offset","Taste","Charles","3400 Nawfside, Charles Barkley","PROPN","NNP","appos"
"Tyga Featuring Offset","Taste","Diamond","Diamond ice glacier, niggas imitate","ADJ","JJ","amod"
"Tyga Featuring Offset","Taste","Harley","Make her get on top of me and ride me like a Harley","PROPN","NNP","obl"
"Tyga Featuring Offset","Taste","Houston","Taste, taste, Houston you can get a taste","PROPN","NNP","vocative"
"Tyga Featuring Offset","Taste","Kate","It's all the same, like Mary-Kate","PROPN","NNP","flat"
"Tyga Featuring Offset","Taste","Kate","It's all the same, like Mary-Kate","PROPN","NNP","flat"
"Tyga Featuring Offset","Taste","Mary","It's all the same, like Mary-Kate","PROPN","NNP","obl"
"Tyga Featuring Offset","Taste","Mary","It's all the same, like Mary-Kate","PROPN","NNP","obl"
"Drake","Teenage Fever","Jesus","I'm wafflin', but man is tired, fam, Jesus Christ","PROPN","NNP","obj"
"Demi Lovato","Tell Me You Love Me","Baby","Baby, I'ma stick around","ADV","RB","advmod"
"Chris Brown","Tempo","Baby","Baby, I'ma switch this shit up","ADV","RB","advmod"
"Chris Brown","Tempo","Baby","Baby, don't be scared to show that to me","PROPN","NNP","vocative"
"Future","Temptation","Richard","Richard Mille I had seen in that form","PROPN","NNP","root"
"Kodak Black","Testimony","Heaven","They want me slinging metal like the Devil, but I'm Heaven-sent","PROPN","NNP","conj"
"Kodak Black","Testimony","Robin","Jackboy, that's my G, we like Batman and Robin","PROPN","NNP","conj"
"Ariana Grande","Thank U, Next","Ari","'Cause her name is Ari","PROPN","NNP","parataxis"
"Ariana Grande","Thank U, Next","Malcolm","Wish I could say, \"Thank you\" to Malcolm","PROPN","NNP","obl"
"Ariana Grande","Thank U, Next","Pete","And for Pete, I'm so thankful","PROPN","NNP","obl"
"Ariana Grande","Thank U, Next","Ricky","Wrote some songs about Ricky","PROPN","NNP","nmod"
"Ariana Grande","Thank U, Next","Sean","Thought I'd end up with Sean","PROPN","NNP","obl"
