"artist","count","person"
"Glen Campbell",8,FALSE
"Glenn Jones",1,FALSE
"Gloria Estefan",4,FALSE
"Gloria Gaynor",1,FALSE
"Gnarls Barkley",1,FALSE
"Go West",1,FALSE
"Golden Earring",2,FALSE
"GoldLink Featuring Brent Faiyaz & Shy Glizzy",1,FALSE
"Goo Goo Dolls",2,FALSE
"Goodie Mob Featuring Outkast",1,FALSE
"Goodie Mob.",3,FALSE
"Gordon Lightfoot",3,FALSE
"Gorillaz",1,FALSE
"Grace Featuring G-Eazy",1,FALSE
"Grace Potter & The Nocturnals",1,FALSE
"Grand Funk",1,FALSE
"Grand Funk Railroad",2,FALSE
"Granger Smith",1,FALSE
"Grateful Dead",4,FALSE
"Gravediggaz",1,FALSE
"Great White",2,FALSE
"Green Day",1,FALSE
"Green Jelly",1,FALSE
"Gretchen Wilson",1,FALSE
"Groove Theory",1,FALSE
"Grouplove",1,FALSE
"Gucci Mane",1,FALSE
"Gucci Mane & Nicki Minaj",1,FALSE
"Gucci Mane Featuring Drake",1,FALSE
"Gucci Mane Featuring Migos",1,FALSE
"Gucci Mane Featuring Offset",1,FALSE
"Gucci Mane Featuring Plies",1,FALSE
"Gucci Mane Featuring Plies Or OJ Da Juiceman",1,FALSE
"Gucci Mane Featuring Slim Jxmmi & Young Dolph",1,FALSE
"Gucci Mane Featuring The Weeknd",1,FALSE
"Gucci Mane Featuring Usher",1,FALSE
"Gucci Mane X Bruno Mars X Kodak Black",1,FALSE
"Gunna",2,FALSE
"Gunna Featuring Young Thug",1,FALSE
"Guns N'  Roses",1,FALSE
"Guns N' Roses",2,FALSE
"Gwen Stefani",3,FALSE
"Gym Class Heroes",1,FALSE
"H-Town",1,FALSE
"H.E.R.",1,FALSE
"Haddaway",1,FALSE
"Halsey",4,FALSE
"Halsey Featuring Big Sean & Stefflon Don",1,FALSE
"Hank Snow",1,FALSE
"Harpers Bizarre",1,FALSE
"Harry Chapin",3,FALSE
"Head East",1,FALSE
"Heart",5,FALSE
"Heather Headley",1,FALSE
"Heavy D",1,FALSE
"Heidi Newfield",1,FALSE
"Helen Reddy",3,FALSE
"Henry Gross",1,FALSE
"Herb Alpert & The Tijuana Brass",1,FALSE
"Herman's Hermits",4,FALSE
"Hi-Five",1,FALSE
"Hilary Duff",3,FALSE
"Hillsong UNITED",1,FALSE
"him",1,FALSE
"Hoodie Allen Featuring Ed Sheeran",1,FALSE
"Hooters",3,FALSE
"Hot Boys",1,FALSE
"Hot Chelle Rae Featuring New Boyz",1,FALSE
"Hot Chocolate",2,FALSE
"House Of Pain",3,FALSE
"Howard Hewett",1,FALSE
"Hoyt Axton",1,FALSE
"Humble Pie",2,FALSE
"Huncho Jack",4,FALSE
"Huncho Jack Featuring Offset",1,FALSE
"Hunter Hayes",2,FALSE
"Hunter Hayes Featuring Jason Mraz",1,FALSE
"Hurricane Chris",1,FALSE
"Hurricane Smith",1,FALSE
"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",1,FALSE
"I LOVE MAKONNEN Featuring Drake",1,FALSE
"Ian Hunter",1,FALSE
"Ice Cube",5,FALSE
"Ice Cube Featuring Das EFX",1,FALSE
"Ice Cube Featuring George Clinton",1,FALSE
"Ice Cube Featuring Mack 10",1,FALSE
"Ice Cube Featuring Mack 10 & Ms. Toi",1,FALSE
"Ice Cube Featuring Mr. Short Khop",1,FALSE
"Icehouse",2,FALSE
"Ideal Featuring Lil' Mo",1,FALSE
"Idina Menzel",1,FALSE
"Iggy Azalea",2,FALSE
"Iggy Azalea Featuring Charli XCX",1,FALSE
"Iggy Azalea Featuring M0",1,FALSE
"Iggy Azalea Featuring Rita Ora",1,FALSE
"Iggy Azalea Feauring Tyga",1,FALSE
"Illegal",1,FALSE
"iLoveMemphis",1,FALSE
"Imani Coppola",1,FALSE
"Incubus",2,FALSE
"India.Arie",2,FALSE
"Ini Kamoze",1,FALSE
"Inner Circle",1,FALSE
"INXS",1,FALSE
"Irene Cara",2,FALSE
"Isaac Hayes",2,FALSE
"Isaac Hayes & David Porter",1,FALSE
"Iyaz",1,FALSE
"J Balvin & Willy William Featuring Beyonce",1,FALSE
"J. Cole",20,FALSE
"J. Cole Featuring Amber Coffman & The Cults",1,FALSE
"J. Cole Featuring kiLL edward",1,FALSE
"J. Cole Featuring Miguel",1,FALSE
"J. Cole Featuring Missy Elliott",1,FALSE
"J. Cole Featuring TLC",1,FALSE
"J. Cole Featuring Trey Songz",1,FALSE
"J. Holiday",1,FALSE
"J.J. Fad",1,FALSE
"J.J. Jackson",1,FALSE
"Ja Rule",1,FALSE
"Ja Rule Featuring Ashanti",2,FALSE
"Ja Rule Featuring Case",1,FALSE
"Ja Rule Featuring Christina Milian",1,FALSE
"Ja Rule Featuring Lil' Mo & Vita",1,FALSE
"Ja Rule Featuring Lil' Mo And Vita",1,FALSE
"Ja Rule Featuring R. Kelly & Ashanti",1,FALSE
"Jack Ingram",1,FALSE
"Jack Johnson",2,FALSE
"Jack Scott",2,FALSE
"Jack White & Alicia Keys",1,FALSE
"Jackie Moore",1,FALSE
"Jackie Wilson",1,FALSE
"Jackson 5",3,FALSE
"Jackson Browne",5,FALSE
"Jacquees",1,FALSE
"Jadakiss Featuring Nate Dogg",1,FALSE
"Jade",2,FALSE
"Jagged Edge",5,FALSE
"Jagged Edge Featuring Da Brat & JD",1,FALSE
"Jake Owen",5,FALSE
"Jake Paul & Erika Costell Featuring Uncle Kade",1,FALSE
"Jake Paul Featuring Team 10",1,FALSE
"James Blunt",1,FALSE
"James Brown",9,FALSE
"James Brown And The Famous Flames",5,FALSE
"James Darren",1,FALSE
"James Otto",1,FALSE
"James Taylor",7,FALSE
"Jamey Johnson",1,FALSE
"Jamie Foxx Featuring Chris Brown",1,FALSE
"Jamie Foxx Featuring Drake, Kanye West & The-Dream",1,FALSE
"Jamie Foxx Featuring Justin Timberlake & T .I.",1,FALSE
"Jamie Foxx Featuring Ludacris",1,FALSE
"Jamie Foxx Featuring T-Pain",1,FALSE
"Jamie Foxx Featuring T.I.",1,FALSE
"Jamie Foxx Featuring Twista",1,FALSE
"Jamie O'Neal",2,FALSE
"Jamiroquai",1,FALSE
"Jana Kramer",1,FALSE
"Jane Wiedlin",1,FALSE
"Janelle Monae",1,FALSE
"Janelle Monae & Jidenna",1,FALSE
"Janet",1,FALSE
"Janet Jackson",6,FALSE
"Janis Ian",1,FALSE
"Janis Joplin",1,FALSE
"Jason Aldean",13,FALSE
"Jason Derulo",9,FALSE
"Jason Derulo Featuring 2 Chainz",1,FALSE
"Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign",1,FALSE
"Jason Michael Carroll",2,FALSE
"Jason Mraz",1,FALSE
"Javier",1,FALSE
"Jay Rock, Kendrick Lamar, Future & James Blake",1,FALSE
"Jay Sean Featuring Lil Wayne",2,FALSE
"Jay Sean Featuring Nicki Minaj",1,FALSE
"Jay Sean Featuring Pitbull",1,FALSE
"Jay Sean Featuring Sean Paul & Lil Jon",1,FALSE
"Jay Z Featuring Frank Ocean",1,FALSE
"Jay-Z",17,FALSE
"JAY-Z",5,FALSE
"Jay-Z Featuring Babyface And Foxy Brown",1,FALSE
"Jay-Z Featuring Beanie Sigel",1,FALSE
"JAY-Z Featuring Beyonce",1,FALSE
"Jay-Z Featuring Big Jaz",1,FALSE
"Jay-Z Featuring Chrisette Michele",1,FALSE
"JAY-Z Featuring Damian \Jr. Gong\ Marely",1,FALSE
"JAY-Z Featuring Frank Ocean",1,FALSE
"JAY-Z Featuring Gloria Carter",1,FALSE
"Jay-Z Featuring Memphis Bleek",1,FALSE
"Jay-Z Featuring R. Kelly",1,FALSE
"Jay-Z Featuring UGK",2,FALSE
"Jay-Z, Bono, The Edge & Rihanna",1,FALSE
"Jay-Z, Rihanna & Kanye West",1,FALSE
"Jazmine Sullivan",1,FALSE
"Jeannie C. Riley",1,FALSE
"Jeezy Featuring Jay Z",1,FALSE
"Jeff Beck",1,FALSE
"Jefferson Airplane",2,FALSE
"Jefferson Starship",5,FALSE
"Jeffrey Osborne",1,FALSE
"Jellyfish",1,FALSE
"Jennifer Hudson",1,FALSE
"Jennifer Hudson Featuring The Roots",1,FALSE
"Jennifer Lopez",7,FALSE
"Jennifer Lopez Featuring Big Pun",1,FALSE
"Jennifer Lopez Featuring Fat Joe",1,FALSE
"Jennifer Lopez Featuring French Montana",1,FALSE
"Jennifer Lopez Featuring Iggy Azalea Or Pitbull",1,FALSE
"Jennifer Lopez Featuring Ja Rule",2,FALSE
"Jennifer Lopez Featuring Jadakiss & Styles",1,FALSE
"Jennifer Lopez Featuring Pitbull",2,FALSE
"Jeremih",1,FALSE
"Jeremih Featuring 50 Cent",1,FALSE
"Jeremih Featuring J. Cole",1,FALSE
"Jermaine Dupri & Ludacris",1,FALSE
"Jermaine Dupri Featuring Nate Dogg",1,FALSE
"Jermaine Jackson",2,FALSE
"Jermaine Stewart",1,FALSE
"Jerrod Niemann",1,FALSE
"Jerry Butler",3,FALSE
"Jerry Lee Lewis",4,FALSE
"Jerry Reed",3,FALSE
"Jeru The Damaja",1,FALSE
"Jesse Jaymes",1,FALSE
"Jesse Johnson",1,FALSE
"Jesse McCartney",3,FALSE
"Jesse Powell",1,FALSE
"Jesse Winchester",1,FALSE
"Jessi Colter",1,FALSE
"Jessica Andrews",1,FALSE
"Jessica Simpson",2,FALSE
"Jessica Simpson Featuring Nick Lachey",1,FALSE
"Jessie J",1,FALSE
"Jessie J Featuring 2 Chainz",1,FALSE
"Jessie J, Ariana Grande & Nicki Minaj",1,FALSE
"Jesus Jones",1,FALSE
"Jethro Tull",3,FALSE
"Jewel",2,FALSE
"Jill Sobule",1,FALSE
"Jim Croce",3,FALSE
"Jim Jones",1,FALSE
"Jim Jones & Ron Browz Featuring Juelz Santana",1,FALSE
"Jim Reeves",2,FALSE
"Jim Stafford",3,FALSE
"Jimi Hendrix",1,FALSE
"Jimmy Barnes",1,FALSE
"Jimmy Buffett",6,FALSE
"Jimmy Cliff",2,FALSE
"Jimmy Dean",3,FALSE
"Jimmy Fallon Featuring will.i.am",1,FALSE
"Jimmy Reed",3,FALSE
"Jimmy Ruffin",1,FALSE
"Jimmy Wayne",1,FALSE
"Jo Dee Messina",1,FALSE
"Joan Baez",2,FALSE
"Joan Jett And The Blackhearts",2,FALSE
"Joan Osborne",1,FALSE
"Jocelyn Enriquez",1,FALSE
"Jodeci",1,FALSE
"Jody Miller",1,FALSE
"Jody Watley",2,FALSE
"Joe",5,FALSE
"Joe Budden",1,FALSE
"Joe Budden Featuring Lil Wayne & Tank",1,FALSE
"Joe Diffie",2,FALSE
"Joe Dolce",1,FALSE
"Joe Jackson",2,FALSE
"Joe Nichols",3,FALSE
"Joe South",1,FALSE
"Joe Tex",2,FALSE
"Joe Walsh",1,FALSE
"Joey McIntyre",1,FALSE
"John Anderson",1,FALSE
"John Denver",6,FALSE
"John Fogerty",1,FALSE
"John Legend",1,FALSE
"John Legend Featuring Andre 3000",1,FALSE
"John Mayer",4,FALSE
"John Mellencamp",9,FALSE
"John Michael Montgomery",4,FALSE
"John Waite",4,FALSE
"Johnnie Taylor",2,FALSE
"Johnny Bristol",1,FALSE
"Johnny Cash",9,FALSE
"Johnny Gill",4,FALSE
"Johnny Horton",4,FALSE
"Johnny Mathis",3,FALSE
"Johnny Nash",2,FALSE
"Johnny O",1,FALSE
"Johnny Rivers",2,FALSE
"Johnny Tillotson",1,FALSE
"Johnny Williams",1,FALSE
"Johnny Winter",1,FALSE
"JoJo Featuring Bow Wow",1,FALSE
"Jon B.",1,FALSE
"Jon B. Featuring Babyface",1,FALSE
"Jon Pardi",2,FALSE
"Jon Secada",1,FALSE
"Jonas Brothers",4,FALSE
"Jonathan Edwards",1,FALSE
"Joni Mitchell",5,FALSE
"Jonn Hart Featuring iamSU",1,FALSE
"Jordan Hill",1,FALSE
"Jordan Smith",3,FALSE
"Josh Gracin",3,FALSE
"Josh Groban",1,FALSE
"Josh Kelley",1,FALSE
"Josh Turner",3,FALSE
"Joshua Kadison",3,FALSE
"Journey",3,FALSE
"Joyner Lucas & Chris Brown",1,FALSE
"JT Money Featuring Sole",1,FALSE
"Judy Collins",1,FALSE
"Juelz Santana",1,FALSE
"Juice Newton",2,FALSE
"Juice WRLD",3,FALSE
"Juicy J Featuring Big Sean And Young Jeezy",1,FALSE
"Juicy J Featuring Lil Wayne & 2 Chainz",1,FALSE
"Juicy J Featuring Wale & Trey Songz",1,FALSE
"Julian Lennon",1,FALSE
"Julianne Hough",1,FALSE
"Julie Roberts",1,FALSE
"Juliet Simms",1,FALSE
"Junior M.A.F.I.A.",1,FALSE
"Junior M.A.F.I.A. Featuring The Notorious B.I.G.",1,FALSE
"Justin Bieber",12,FALSE
"Justin Bieber Featuring Big Sean",1,FALSE
"Justin Bieber Featuring Busta Rhymes",1,FALSE
"Justin Bieber Featuring Drake",1,FALSE
"Justin Bieber Featuring Jaden Smith",1,FALSE
"Justin Bieber Featuring Ludacris",1,FALSE
"Justin Bieber Featuring Nicki Minaj",1,FALSE
"Justin Moore",6,FALSE
"Justin Timberlake",6,FALSE
"Justin Timberlake & Matt Morris Featuring Charlie Sexton",1,FALSE
"Justin Timberlake Featuring Jay Z",1,FALSE
"Justin Timberlake Featuring T.I.",1,FALSE
"Juvenile",1,FALSE
"Juvenile Featuring Mannie Fresh",2,FALSE
"Juvenile Featuring Soulja Slim",1,FALSE
"K'Naan Featuring Nelly Furtado",1,FALSE
"Kacey Musgraves",1,FALSE
"Kane Brown",2,FALSE
"Kansas",1,FALSE
"Kanye West",20,FALSE
"Kanye West & Lil Pump",1,FALSE
"Kanye West Featuring Adam Levine",1,FALSE
"Kanye West Featuring Cam'ron & Consequence",1,FALSE
"Kanye West Featuring DJ Khaled",1,FALSE
"Kanye West Featuring Dwele",1,FALSE
"Kanye West Featuring Jamie Foxx",1,FALSE
"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",1,FALSE
"Kanye West Featuring Lupe Fiasco",1,FALSE
"Kanye West Featuring PARTYNEXTDOOR",2,FALSE
"Kanye West Featuring Paul McCartney",1,FALSE
"Kanye West Featuring Pusha T",1,FALSE
"Kanye West Featuring Syleena Johnson",1,FALSE
"Kanye West Featuring T-Pain",1,FALSE
"Kanye West Featuring T.I.",1,FALSE
"Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",1,FALSE
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",1,FALSE
"Kardinal Offishall Featuring Akon",1,FALSE
"Karyn White",3,FALSE
"Kate Voegele",2,FALSE
"Katy Perry",7,FALSE
"Katy Perry Featuring Juicy J",1,FALSE
"Katy Perry Featuring Migos",1,FALSE
"Katy Perry Featuring Nicki Minaj",1,FALSE
"KC And The Sunshine Band",1,FALSE
"Ke$ha",2,FALSE
"Ke$ha Featuring 3OH!3",1,FALSE
"Keedy",1,FALSE
"Kehlani",1,FALSE
"Keith Anderson",2,FALSE
"Keith Murray",2,FALSE
"Keith Murray Featuring Def Squad",1,FALSE
"Keith Sweat",2,FALSE
"Keith Urban",10,FALSE
"Keith Urban Featuring Eric Church",1,FALSE
"Keith Washington",1,FALSE
"Kellie Pickler",4,FALSE
"Kelly Clarkson",7,FALSE
"Kelly Clarkson Featuring Vince Gill",1,FALSE
"Kelly Price",1,FALSE
"Kelly Rowland",2,FALSE
"Kelly Rowland Featuring Eve",1,FALSE
"Kelly Rowland Featuring Lil Wayne",2,FALSE
"Kelsea Ballerini",4,FALSE
"Kendrick Lamar",16,FALSE
"Kendrick Lamar & Travis Scott",1,FALSE
"Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg",1,FALSE
"Kendrick Lamar Featuring Bilal. Anna Wise & Thundercat",1,FALSE
"Kendrick Lamar Featuring George Clinton & Thundercat",1,FALSE
"Kendrick Lamar Featuring Rihanna",1,FALSE
"Kendrick Lamar Featuring U2",1,FALSE
"Kendrick Lamar Featuring Zacari",1,FALSE
"Kenny Chesney",16,FALSE
"Kenny Chesney Featuring Grace Potter",1,FALSE
"Kenny Loggins",3,FALSE
"Kenny Rogers",5,FALSE
"Kenny Rogers & The First Edition",3,FALSE
"Kent Jones",1,FALSE
"Keri Hilson",1,FALSE
"Keri Hilson Featuring Kanye West & Ne-Yo",1,FALSE
"Keri Hilson Featuring Lil Wayne",1,FALSE
"Kevin Denney",1,FALSE
"Kevin Gates",3,FALSE
"Kevin Gates Featuring August Alsina",1,FALSE
"Kevin Gates Featuring Trey Songz, Ty Dolla $ign &  Jamie Foxx",1,FALSE
"Kevin Lyttle Featuring Spragga Benz",1,FALSE
"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",1,FALSE
"Kevin Rudolf Featuring Lil Wayne",1,FALSE
"Keyshia Cole",1,FALSE
"Keyshia Cole Featuring 2Pac",1,FALSE
"Keyshia Cole Featuring Lil Wayne",1,FALSE
"Keyshia Cole Featuring Missy Elliott & Lil Kim",1,FALSE
"Khalid & Normani",1,FALSE
"Khalid, Ty Dolla $ign & 6LACK",1,FALSE
"Kid Cudi",2,FALSE
"Kid Cudi Featuring Kanye West",1,FALSE
"Kid Cudi Featuring Kanye West & Common",1,FALSE
"Kid Cudi Featuring MGMT & Ratatat",1,FALSE
"Kid Frost",1,FALSE
"Kid Ink Featuring Chris Brown",2,FALSE
"Kid Ink Featuring DeJ Loaf",1,FALSE
"Kid Ink Featuring Fetty Wap",1,FALSE
"Kid Ink Featuring Meek Mill & Wale",1,FALSE
"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",1,FALSE
"Kid Rock",2,FALSE
"Kiesza",1,FALSE
"Killer Mike Featuring Big Boi",1,FALSE
"Kim Carnes",2,FALSE
"Kim Wilde",2,FALSE
"King Curtis & The Kingpins",1,FALSE
"Kip Moore",3,FALSE
"Kirk Franklin",1,FALSE
"Kirko Bangz",1,FALSE
"Kiss",10,FALSE
"Klymaxx",2,FALSE
"Kodak Black",6,FALSE
"Kodak Black Featuring Future",1,FALSE
"Kodak Black Featuring Juice WRLD",1,FALSE
"Kodak Black Featuring Lil Pump",1,FALSE
"Kodak Black Featuring Lil Wayne",1,FALSE
"Kodak Black Featuring Travis Scott & Offset",1,FALSE
"Kodak Black Featuring XXXTENTACION",1,FALSE
"Kool Moe Dee",2,FALSE
"Kraftwerk",1,FALSE
"Kreayshawn",1,FALSE
"Kris Kristofferson",3,FALSE
"Kris Kross",1,FALSE
"Kris Kross Featuring Supercat",1,FALSE
"Kristen Bell, Agatha Lee Monn & Katie Lopez",1,FALSE
"KRS-One",2,FALSE
"Kumbia Kings Featuring A.B. Quintanilla",1,FALSE
"Kurtis Blow",2,FALSE
"Kygo Featuring Miguel",1,FALSE
"KYLE Featuring Lil Yachty",1,FALSE
"L.T.D.",2,FALSE
"Lady Antebellum",2,FALSE
"Lady Gaga",12,FALSE
"Lana Del Rey",3,FALSE
"Lara Fabian",1,FALSE
"Las Ketchup",1,FALSE
"Laura Branigan",5,FALSE
"Lauren Daigle",1,FALSE
"Lauryn Hill",2,FALSE
"LeAnn Rimes",4,FALSE
"Led Zeppelin",3,FALSE
"Lee Ann Womack",5,FALSE
"Lee Brice",4,FALSE
"Lee DeWyze",1,FALSE
"Lee Dorsey",3,FALSE
"Lee Greenwood",1,FALSE
"Lee Michaels",1,FALSE
"Leif Garrett",1,FALSE
"Len",1,FALSE
"Lenny Kravitz",1,FALSE
"Lenny Kravitz Featuring Jay-Z",1,FALSE
"Leo Sayer",1,FALSE
"Leonard Cohen",1,FALSE
"Lesley Gore",3,FALSE
"LeToya Featuring Ludacris",1,FALSE
"Letters To Cleo",1,FALSE
"Level 42",1,FALSE
"LFO",2,FALSE
"Liam Payne",1,FALSE
"Lighthouse",1,FALSE
"Lightning Seeds",1,FALSE
"Lil  Kim",1,FALSE
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",1,FALSE
"Lil  Wayne Featuring Juvenile",1,FALSE
"Lil  Zane Featuring 112",1,FALSE
"Lil Baby",6,FALSE
"Lil Baby & Drake",1,FALSE
"Lil Baby & Gunna",3,FALSE
"Lil Baby & Gunna Featuring Drake",1,FALSE
"Lil Baby & Gunna Featuring Lil Durk & NAV",1,FALSE
"Lil Baby Featuring Gunna",1,FALSE
"Lil Baby Featuring Gunna & Lil Uzi Vert",1,FALSE
"Lil Baby Featuring Meek Mill",1,FALSE
"Lil Bow Wow",2,FALSE
"Lil Dicky Featuring Chris Brown",1,FALSE
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",1,FALSE
"Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ",1,FALSE
"Lil Jon Featuring Tyga",1,FALSE
"Lil Mama",1,FALSE
"Lil Mosey",1,FALSE
"Lil Pump",1,FALSE
"Lil Pump Featuring Lil Wayne",1,FALSE
"Lil Rob",1,FALSE
"Lil Scrappy Featuring Young Buck",1,FALSE
"Lil Skies",2,FALSE
"Lil Skies Featuring Landon Cube",1,FALSE
"Lil Uzi Vert",8,FALSE
"Lil Uzi Vert Featuring Nicki Minaj",1,FALSE
"Lil Uzi Vert Featuring Pharrell Williams",1,FALSE
"Lil Uzi Vert Featuring The Weeknd",1,FALSE
"Lil Wayne",23,FALSE
"Lil Wayne Featuring Ashanti & Mack Maine",1,FALSE
"Lil Wayne Featuring Bobby Valentino",1,FALSE
"Lil Wayne Featuring Bruno Mars",1,FALSE
"Lil Wayne Featuring Cory Gunz",1,FALSE
"Lil Wayne Featuring Detail",1,FALSE
"Lil Wayne Featuring Drake",4,FALSE
"Lil Wayne Featuring Drake & Future",1,FALSE
"Lil Wayne Featuring Drake & Jadakiss",1,FALSE
"Lil Wayne Featuring John Legend",1,FALSE
"Lil Wayne Featuring Kendrick Lamar",1,FALSE
"Lil Wayne Featuring Nicki Minaj",2,FALSE
"Lil Wayne Featuring Nivea",1,FALSE
"Lil Wayne Featuring Reginae Carter",1,FALSE
"Lil Wayne Featuring Rick Ross",1,FALSE
"Lil Wayne Featuring Shanell AKA SNL",1,FALSE
"Lil Wayne Featuring Static Major",1,FALSE
"Lil Wayne Featuring T-Pain",2,FALSE
"Lil Wayne Featuring Travis Scott",1,FALSE
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",1,FALSE
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic, Ty Dolla $ign & X Ambassadors",1,FALSE
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic, Ty Dolla $ign Featuring X Ambassadors",1,FALSE
"Lil Yachty Featuring Juice WRLD",1,FALSE
"Lil Yachty Featuring Migos",1,FALSE
"Lil Yachty Featuring NBA YoungBoy",1,FALSE
"Lil Yachty Featuring Playboi Carti",1,FALSE
"Lil Yachty Featuring Trippie Redd",1,FALSE
"Lil' Flip Featuring Lea",1,FALSE
"Lil' Kim",1,FALSE
"Lil' Kim Featuring Mr. Cheeks",1,FALSE
"Lil' Kim Featuring Puff Daddy",1,FALSE
"Lil' Mo",1,FALSE
"Lil' Wayne",1,FALSE
"Lil' Wayne Featuring Juvenile & B.G.",1,FALSE
"Limp Bizkit Featuring Method Man",1,FALSE
"Lindsey Buckingham",1,FALSE
"Lionel Richie",4,FALSE
"Lita Ford",1,FALSE
"Little Big Town",2,FALSE
"Little Milton",2,FALSE
"Little Richard",3,FALSE
"Little River Band",2,FALSE
"Living Colour",1,FALSE
"Liz Phair",1,FALSE
"LL Cool J",2,FALSE
"Lloyd",2,FALSE
"Lloyd Banks",1,FALSE
"Lloyd Banks Featuring Juelz Santana",1,FALSE
"Lloyd Featuring Andre 3000 & Lil Wayne",1,FALSE
"Lloyd Featuring Ashanti",1,FALSE
"Lloyd Price",2,FALSE
"LMFAO",2,FALSE
"LMFAO Featuring Lil Jon",1,FALSE
"Lobo",4,FALSE
"LoCash",1,FALSE
"Logic",7,FALSE
"Logic Featuring Big Sean",1,FALSE
"Logic Featuring Damian Lemar Hudson",1,FALSE
"Logic Featuring Ryan Tedder",1,FALSE
"Logic Featuring Wiz Khalifa",1,FALSE
"Logic Featuring Young Sinatra",1,FALSE
"Lonestar",10,FALSE
"Looking Glass",1,FALSE
"Loon Featuring Kelis",1,FALSE
"Lorde",2,FALSE
"Lost Boyz",3,FALSE
"Lou Bega",2,FALSE
"Lou Christie",2,FALSE
"Lou Rawls",1,FALSE
"Lou Reed",1,FALSE
"Loudon Wainwright III",1,FALSE
"Louis Armstrong",1,FALSE
"Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals",1,FALSE
"lovelytheband",1,FALSE
"LoveRance Featuring IamSu & Skipper or 50 Cent",1,FALSE
"Loverboy",3,FALSE
"LSG",1,FALSE
"Lucy Hale",1,FALSE
"Ludacris",5,FALSE
"Ludacris Featuring Mary J. Blige",1,FALSE
"Ludacris Featuring Nate Dogg",1,FALSE
"Ludacris Featuring Nicki Minaj",1,FALSE
"Ludacris Featuring Shawna",1,FALSE
"Ludacris Featuring Shawnna",2,FALSE
"Luis Fonsi & Daddy Yankee Featuring Justin Bieber",1,FALSE
"Luis Fonsi & Demi Lovato",1,FALSE
"Luis Fonsi Featuring Daddy Yankee",1,FALSE
"Luke Bryan",14,FALSE
"Luke Combs",1,FALSE
"Luniz",1,FALSE
"Lupe Fiasco",1,FALSE
"Lupe Fiasco & Guy Sebastian",1,FALSE
"Lupe Fiasco Featuring Ed Sheeran",1,FALSE
"Lupe Fiasco Featuring Matthew Santos",1,FALSE
"Lupe Fiasco Featuring Skylar Grey",1,FALSE
"Lustra",1,FALSE
"Luther Vandross",2,FALSE
"Lyfe Jennings",1,FALSE
"Lynyrd Skynyrd",2,FALSE
"M.C. Hammer",4,FALSE
"M2M",1,FALSE
"Mabel",1,FALSE
"Mac Davis",2,FALSE
"Mac Miller",7,FALSE
"Machine Gun Kelly",1,FALSE
"Mack 10",1,FALSE
"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",1,FALSE
"Macklemore & Ryan Lewis Featuring Mary Lambert",1,FALSE
"Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis",1,FALSE
"MadeinTYO",1,FALSE
"Madonna",13,FALSE
"Madonna Featuring Justin Timberlake",1,FALSE
"Maejor Ali Featuring Juicy J & Justin Bieber",1,FALSE
"Maino Featuring T-Pain",1,FALSE
"Major Lazer Featuring Bruno Mars, Tyga & Mystic",1,FALSE
"Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj",1,FALSE
"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",1,FALSE
"Mandy Moore",1,FALSE
"Manfred Mann",2,FALSE
"Manfred Mann's Earth Band",1,FALSE
"Mann",1,FALSE
"Mannie Fresh",1,FALSE
"Marc Cohn",2,FALSE
"Maren Morris",4,FALSE
"Maren Morris Featuring Vince Gill",1,FALSE
"Maria Muldaur",1,FALSE
"Mariah Carey",15,FALSE
"Mariah Carey Featuring Jay-Z",1,FALSE
"Mariah Carey Featuring Snoop Dogg",2,FALSE
"Mariah Carey Featuring T-Pain",1,FALSE
"Mariah Carey Featuring YG",1,FALSE
"Marian Hill",1,FALSE
"Marianne Faithfull",1,FALSE
"Marillion",1,FALSE
"Mario",6,FALSE
"Mario Featuring Gucci Mane & Sean Garrett",1,FALSE
"Mario Winans Featuring Enya & P. Diddy",1,FALSE
"Mario Winans Featuring P. Diddy & Enya",1,FALSE
"Mark Lindsay",3,FALSE
"Mark McGuinn",1,FALSE
"Mark Morrison",1,FALSE
"Mark Ronson Featuring Bruno Mars",1,FALSE
"Mark Wills",3,FALSE
"Marky Mark & The Funky Bunch",1,FALSE
"Marky Mark & The Funky Bunch Featuring Loleatta Holloway",1,FALSE
